Name,Definition,Synonym,Output
oculocutaneous albinism type III,An oculocutaneous albinism that has_material_basis_in an autosomal recessive mutation of TYRP1 on chromosome 9p23.,Rufous Oculocutaneous Albinism,oculocutaneous albinism
oculocutaneous albinism type IV,An oculocutaneous albinism that has_material_basis_in an autosomal recessive mutation of SLC45A2 on chromosome 5p13.2.,OCA4,oculocutaneous albinism
oculocutaneous albinism type V,An oculocutaneous albinism that has_material_basis_in an autosomal recessive mutation of OCA5 on chromosome 4q24.,OCA5,oculocutaneous albinism
oculocutaneous albinism type VII,An oculocutaneous albinism that has_material_basis_in an autosomal recessive mutation of C10orf11 on chromosome 10q22.2-q22.3.,OCA7,oculocutaneous albinism
obsolete Noonan syndrome 1,A Noonan syndrome that has_material_basis_in an autosomal dominant mutation of PTPN11 on chromosome 12q24.13.,OCA7,oculocutaneous albinism
obsolete Noonan syndrome 2,A Noonan syndrome that has_material_basis_in an autosomal recessive mutation.,OCA7,oculocutaneous albinism
obsolete Noonan syndrome 3,A Noonan syndrome that has_material_basis_in an autosomal dominant mutation of KRAS on chromosome 12p12.1.,OCA7,oculocutaneous albinism
obsolete Noonan syndrome 4,A Noonan syndrome that has_material_basis_in an autosomal dominant mutation of SOS1 on chromosome 2p22.1.,OCA7,oculocutaneous albinism
obsolete Noonan syndrome 5,A Noonan syndrome that has_material_basis_in an autosomal dominant mutation of RAF1 on chromosome 3p25.2.,OCA7,oculocutaneous albinism
obsolete Noonan syndrome 6,A Noonan syndrome that has_material_basis_in an autosomal dominant mutation of NRAS on chromosome 1p13.2.,OCA7,oculocutaneous albinism
obsolete Noonan syndrome 7,A Noonan syndrome that has_material_basis_in an autosomal dominant mutation of BRAF on chromosome 7q34.,OCA7,oculocutaneous albinism
obsolete Noonan syndrome 8,A Noonan syndrome that has_material_basis_in an autosomal dominant mutation of RIT1 on chromosome 1q22.,OCA7,oculocutaneous albinism
obsolete Noonan syndrome 9,A Noonan syndrome that has_material_basis_in an autosomal dominant mutation of SOS2 on chromosome 14q21.3.,NS9,oculocutaneous albinism
obsolete Noonan syndrome 10,A Noonan syndrome that has_material_basis_in an autosomal dominant mutation of LZTR1 on chromosome 22q11.21.,NS9,oculocutaneous albinism
Niemann-Pick disease type A,A Niemann-Pick disease characterized by onset in infancy and involvement of neurological tissues that has_material_basis_in an autosomal recessive mutation of SMPD1 on chromosome 11p15.4.,NS9,Niemann-Pick disease
Niemann-Pick disease type B,A Niemann-Pick disease characterized by visceral involvement only and survival into adulthood that has_material_basis_in an autosomal recessive mutation of SMPD1 on chromosome 11p15.4.,NS9,Niemann-Pick disease
Niemann-Pick disease type C1,A Niemann-Pick disease that has_material_basis_in an autosomal recessive mutation of NPC1 on chromosome 18q11.2.,NPC1,Niemann-Pick disease
Niemann-Pick disease type C2,A Niemann-Pick disease that has_material_basis_in an autosomal recessive mutation of NPC2 on chromosome 14q24.3.,NPC2,Niemann-Pick disease
Meckel syndrome 1,A Meckel syndrome that has_material_basis_in an autosomal recessive mutation of MKS1 on chromosome 17q22.,MKS1,Meckel syndrome
Meckel syndrome 2,A Meckel syndrome that has_material_basis_in an autosomal recessive mutation of TMEM216 on chromosome 11q12.2.,MKS2,Meckel syndrome
Meckel syndrome 3,A Meckel syndrome that has_material_basis_in an autosomal recessive mutation of TMEM67 on chromosome 8q22.1.,MKS3,Meckel syndrome
Meckel syndrome 4,A Meckel syndrome that has_material_basis_in an autosomal recessive mutation of CEP290 on chromosome 12q21.32.,MKS4,Meckel syndrome
Meckel syndrome 5,A Meckel syndrome that has_material_basis_in an autosomal recessive mutation of RPGRIP1L on chromosome 16q12.2.,MKS5,Meckel syndrome
Meckel syndrome 6,A Meckel syndrome that has_material_basis_in an autosomal recessive mutation of CC2D2A on chromosome 4p15.32.,MKS6,Meckel syndrome
Meckel syndrome 7,A Meckel syndrome that has_material_basis_in an autosomal recessive mutation of NPHP3 on chromosome 3q22.1.,MKS7,Meckel syndrome
Meckel syndrome 8,A Meckel syndrome that has_material_basis_in an autosomal recessive mutation of TCTN2 on chromosome 12q24.31.,MKS8,Meckel syndrome
congenital nongoitrous hypothyroidism 4,A congenital hypothyroidism characterized by a permanent thyroid deficiency present at birth and resulting from deficiency in TSH synthesis that has_material_basis_in homozygous mutation in the TSHB gene on chromosome 1p13.,isolated thyrotropin deficiency,autosomal recessive disease
congenital nongoitrous hypothyroidism 2,A congenital hypothyroidism that has_material_basis_in heterozygous mutation in the PAX8 gene on chromosome 2q13.,congenital hypothyroidism due to thyroid dysgenesis or hypoplasia,autosomal dominant disease
congenital nongoitrous hypothyroidism 5,A congenital hypothyroidism that has_material_basis_in heterozygous mutation in the NKX2-5 gene on chromosome 5q35.,CHNG5,autosomal dominant disease
congenital nongoitrous hypothyroidism 1,A congenital hypothyroidism that has_material_basis_in mutation in the TSHR gene on chromosome 14q31.,TSH resistance,autosomal recessive disease
congenital nongoitrous hypothyroidism 3,A congenital hypothyroidism characterized by autosomal dominant inheritance of resistance to thyrotropin that has_material_basis_in variation in the chromosome region 15q25.3-q26.1.,CHNG3,autosomal dominant disease
congenital nongoitrous hypothyroidism 6,A congenital hypothyroidism that has_material_basis_in heterozygous mutation in the THRA gene on chromosome 17q21.1.,CHNG6,autosomal dominant disease
autosomal recessive cutis laxa type IID,An autosomal recessive cutis laxa type II classic type that is characterized by generalized skin wrinkling with sparse subcutaneous fat and dysmorphic progeroid facial featuret and that has_material_basis_in homozygous mutation in the ATP6V1A gene on chromosome 3q13.,ARCL2D,autosomal recessive cutis laxa type II classic type
autosomal dominant cutis laxa 1,An autosomal dominant cutis laxa that has_material_basis_in heterozygous mutations in the ELN gene on chromosome 7q11.,ADCL1,autosomal dominant cutis laxa
autosomal dominant cutis laxa 3,An autosomal dominant cutis laxa characterized by thin skin with visible veins and wrinkles,ADCL3,autosomal dominant cutis laxa
autosomal recessive cutis laxa type IIIA,A autosomal recessive cutis laxa type III that has_material_basis_in homozygous mutation in the ALDH18A1 gene on chromosome 10q24.,De Barsy syndrome A,autosomal recessive cutis laxa type III
autosomal recessive cutis laxa type IB,An autosomal recessive cutis laxa type I characterized by disturbed elastic fiber formation resulting in severe systemic connective tissue abnormalities that has_material_basis_in homozygous or compound heterozygous mutation in the EFEMP2 gene on chromosome 11q13.,ARCL1B,autosomal recessive cutis laxa type I
autosomal recessive cutis laxa type IIA,An autosomal recessive cutis laxa type II classic type that has_material_basis_in homozygous or compound heterozygous mutations in the ATP6V0A2 gene on chromosome 12q24.,ARCL2A,autosomal recessive cutis laxa type II classic type
autosomal recessive cutis laxa type IA,An autosomal recessive cutis laxa type I that has_material_basis_in homozygous or compound heterozygous mutation in the FBLN5 gene on chromosome 14q32.,ARCL1A,autosomal recessive cutis laxa type I
autosomal dominant cutis laxa 2,An autosomal dominant cutis laxa that has_material_basis_in heterozygous mutation in the FBLN5 gene on chromosome 14q32.,ADCL2,autosomal dominant cutis laxa
autosomal recessive cutis laxa type IIB,A cutis laxa characterized by progeroid features that has_material_basis_in homozygous or compound heterozygous mutation in the PYCR1 gene on chromosome 17q25.3.,ARCL2B,cutis laxa
autosomal recessive cutis laxa type IIIB,An autosomal recessive cutis laxa type III that has_material_basis_in homozygous or compound heterozygous mutation in the PYCR1 gene on chromosome 17q25.,De Barsy syndrome B,autosomal recessive cutis laxa type III
autosomal recessive cutis laxa type IC,A autosomal recessive cutis laxa type I that has_material_basis_in homozygous or compound heterozygous mutation in the LTBP4 gene on chromosome 19q13.,autosomal recessive cutis laxa type 1C,autosomal recessive cutis laxa type I
autosomal recessive cutis laxa type IIC,An autosomal recessive cutis laxa type II classic type characterized by cardiovascular involvement that has_material_basis_in homozygous mutation in the ATP6V1E1 gene on chromosome 22q11.,autosomal recessive cutis laxa type 1C,autosomal recessive cutis laxa type II classic type
autosomal recessive cutis laxa type II classic type,A cutis laxa characterized by generalized skin wrinkling,ARCL2,cutis laxa
autosomal dominant cutis laxa,A cutis laxa characterized by autosomal dominant inheritance of skin that is loose,ADCL,cutis laxa
autosomal recessive cutis laxa type III,A cutis laxa characterized by a progeria-like appearance,De Barsy syndrome,cutis laxa
autosomal recessive cutis laxa type I,A cutis laxa characterized by wrinkled,autosomal recessive cutis laxa type 1,cutis laxa
hereditary sensory and autonomic neuropathy type 5,A hereditary sensory neuropathy characterized by impaired pain and thermal perception in the extremities and selective reduction in small myelinated fibers that has_material_basis_in homozygous mutation in the NGF gene on chromosome 1p13.,HSAN5,autosomal recessive disease
hereditary sensory neuropathy type 4,A hereditary sensory neuropathy characterized by insensitivity to pain and anhidrosis that has_material_basis_in homozygous or compound heterozygous mutation in the NTRK1 gene on chromosome 1q23.,insensitivity to pain,autosomal recessive disease
hereditary sensory neuropathy type 2C,A hereditary sensory and autonomic neuropathy type 2 characterized by peripheral nerve degeneration and progressive distal sensory loss that has_material_basis_in homozygous or compound heterozygous mutation in the KIF1A gene on chromosome 2q37.,HSN2C,hereditary sensory and autonomic neuropathy type 2
hereditary sensory neuropathy type 1B,A hereditary sensory neuropathy characterized by axonal neuropathy with distal sensory impairment,HSAN with cough and gastroesophageal reflux,autosomal dominant disease
hereditary sensory and autonomic neuropathy type 7,A hereditary sensory neuropathy characterized by insensitivity to pain,HSAN7,autosomal dominant disease
hereditary sensory and autonomic neuropathy type 2B,A hereditary sensory and autonomic neuropathy type 2 characterized by early childhood onset of distal sensory impairment that has_material_basis_in homozygous mutation in the FAM134B gene on chromosome 5p15.,HSAN2B,hereditary sensory and autonomic neuropathy type 2
hereditary sensory and autonomic neuropathy type 6,A hereditary sensory neuropathy characterized by neonatal hypotonia,HSAN6,autosomal recessive disease
hereditary sensory and autonomic neuropathy type 1A,A hereditary sensory and autonomic neuropathy type 1 characterized by onset of sensorimotor axonal neuropathy in the first or second decades of life that has_material_basis_in heterozygous mutation in the SPTLC1 gene on chromosome 9q22.,HSAN1A,hereditary sensory and autonomic neuropathy type 1
hereditary sensory and autonomic neuropathy type 8,A hereditary sensory neuropathy characterized by congenital insensitivity to pain and decreased sweating and tear production that has_material_basis_in homozygous mutation in the PRDM12 gene on chromosome 9q34.,HSAN8,autosomal recessive disease
hereditary sensory neuropathy type 1F,A hereditary sensory and autonomic neuropathy type 1 characterized by distal sensory impairment becomes apparent during the second or third decade of life,HSN1F,hereditary sensory and autonomic neuropathy type 1
hereditary sensory and autonomic neuropathy type 2A,A hereditary sensory and autonomic neuropathy type 2 characterized by progressive sensory neuropathy with onset in childhood that has_material_basis_in mutation in the HSN2 isoform of the WNK1 gene on chromosome 12p13.,HSAN2A,hereditary sensory and autonomic neuropathy type 2
hereditary sensory neuropathy type 1D,A hereditary sensory and autonomic neuropathy type 1 characterized dult onset of a distal axonal sensory neuropathy affecting all modalities,HSN1D,hereditary sensory and autonomic neuropathy type 1
hereditary sensory and autonomic neuropathy type 1C,A hereditary sensory and autonomic neuropathy type 1 that has_material_basis_in heterozygous mutation in the SPTLC2 gene on chromosome 14q24.,HSAN1C,hereditary sensory and autonomic neuropathy type 1
hereditary sensory neuropathy type 1E,A hereditary sensory neuropathy characterized by adult onset of progressive peripheral sensory loss,HSN1E,autosomal dominant disease
hereditary sensory neuropathy X-linked,A hereditary sensory neuropathy characterized by X-linked inheritance of slowly progressing neuropathy with onset in the first or second decade of life.,HSN1E,X-linked recessive disease
atypical hereditary sensory neuropathy,A hereditary sensory neuropathy characterized by late onset of sensory ataxia without ulcerating acropathy or autonomic abnormalities.,HSN1E,hereditary sensory neuropathy
hereditary sensory and autonomic neuropathy type 2,A hereditary sensory neuropathy characterized by progressively reduced sensation to pain,HSAN2,hereditary sensory neuropathy
hereditary sensory and autonomic neuropathy type 1,A hereditary sensory neuropathy characterized by slowly progressing,HSAN1,hereditary sensory neuropathy
spermatogenic failure 21,A male infertility characterized by acephalic spermatozoa,HSAN1,male infertility
spermatogenic failure 2,A male infertility characterized by azoospermia or severe oligozoospermia that has_material_basis_in inversions on chromosome 1.,SPGF2,male infertility
spermatogenic failure 18,A male infertility characterized by sperm flagellar morphological abnormalities that has_material_basis_in homozygous or compound heterozygous mutation in the DNAH1 gene on chromosome 3p21.,SPGF18,male infertility
spermatogenic failure 20,A male infertility characterized by autosomal recessive inheritance of sperm flagellar morphological abnormalities that has_material_basis_in mutation in the CFAP44 gene on chromosome 3q13.,SPGF20,male infertility
spermatogenic failure 6,A male infertility characterized by autosomal recessive inheritance of globozoospermia that has_material_basis_in mutation in the SPATA16 gene on chromosome 3q26.,SPGF6,male infertility
spermatogenic failure 3,A male infertility characterized by autosomal dominant inheritance of nonobstructive asthenozoospermia that has_material_basis_in heterozygous mutation in the SLC26A8 gene on chromosome 6p21.,SPGF3,male infertility
spermatogenic failure 8,A male infertility characterized by autosomal dominant inheritance of azoospermia or moderate to severe oligozoospermia that has_material_basis_in heterozygous mutation in the NR5A1 gene on chromosome 9q33.,SPGF8,male infertility
spermatogenic failure 19,A male infertility characterized by autosomal recessive inheritance of sperm flagellar morphological abnormalities that has_material_basis_in mutation in the CFAP43 gene on chromosome 10q25.,SPGF19,male infertility
spermatogenic failure 12,A male infertility characterized by autosomal dominant inheritance of azoospermia or severe oligoasthenoteratozoospermia and in some cases a Sertolic cell-only phenotype that has_material_basis_in heterozygous mutation in the NANOS1 gene on chromosome 10q26.,SPGF12,male infertility
spermatogenic failure 15,An azoospermia characterized by autosomal recessive inheritance of azoospermia that has_material_basis_in mutation in the SYCE1 gene on chromosome 10q26.,SPGF15,azoospermia
spermatogenic failure 7,A male infertility characterized by autosomal recessive inheritance of impaired or absent sperm motility and increased incidence of morphologically abnormal sperm that has_material_basis_in mutation in the CATSPER1 gene on chromosome 11q13.,SPGF7,male infertility
spermatogenic failure 17,A male infertility characterized by autosomal recessive inheritance of oocyte activation failure following intracytoplasmic sperm injection that has_material_basis_in mutation in the PLCZ1 gene on chromosome 12p12.,SPGF17,male infertility
obsolete spermatogenic failure 9,A male infertility characterized by autosomal recessive inheritance of oocyte activation failure following intracytoplasmic sperm injection that has_material_basis_in mutation in the PLCZ1 gene on chromosome 12p12.,SPGF17,male infertility
spermatogenic failure 4,An azoospermia characterized by autosomal dominant inheritance of nonobstructive azoospermia caused by meiotic abnormalities that has_material_basis_in mutation in the SYCP3 gene on chromosome 12q23.,SPGF4,azoospermia
spermatogenic failure 22,An azoospermia characterized by autosomal recessive inheritance of spermatocyte maturation arrest resulting in azoospermia that has_material_basis_in mutation in the MEIOB gene on chromosome 16p13.,SPGF22,azoospermia
spermatogenic failure 10,A male infertility characterized by defects in the annulus or the ring-like structure located at the distal end of the flagellar midpiece the autosomal dominant inheritance of that has_material_basis_in mutation in the SEPT12 gene on chromosome 16p13.,SPGF10,male infertility
spermatogenic failure 14,An azoospermia characterized by autosomal recessive inheritance of a maturation arrest in the spermatid stage of development that has_material_basis_in mutation in the ZMYND15 gene on chromosome 17p13.,SPGF14,azoospermia
spermatogenic failure 11,A male infertility characterized by autosomal dominant inheritance of oligozoospermia and in some cases teratozoospermia and/or moderate asthenozoospermia that has_material_basis_in mutation in the KLHL10 gene on chromosome 17q21.,SPGF11,male infertility
spermatogenic failure 23,An azoospermia characterized by autosomal recessive inhertitance of nonobstructive azoospermia that has_material_basis_in mutation in the TEX14 gene on chromosome 17q23.,SPGF23,azoospermia
spermatogenic failure 13,A male infertility characterized by autosomal recessive inheritance of azoospermia or oligozoospermia that has_material_basis_in mutation in the TAF4B gene on chromosome 18q11.,SPGF13,male infertility
spermatogenic failure 5,A male infertility characterized by autosomal recessive inheritance of large-headed,SPGF5,male infertility
spermatogenic failure 16,A male infertility characterized by autosomal recessive inheritance of acephalic spermatozoa that has_material_basis_in mutation in the SUN5 gene on chromosome 20q11.,SPGF16,male infertility
X-linked spermatogenic failure 2,An azoospermia characterized by meiotic arrest of spermatocytes and mixed testicular atrophy that has_material_basis_in X-linked inheritance of mutation in the TEX11 gene on chromosome Xq13.,SPGFX2,azoospermia
Y-linked spermatogenic failure 1,A Sertoli cell-only syndrome that has_material_basis_in deletions in the Yq11 chromosomal region.,Y-linked Sertoli cell-only syndrome,Y-linked monogenic disease
Y-linked spermatogenic failure 2,A male infertility characterized by nonobstroctive azoospermia or oligozoospermia that has_material_basis_in interstitial deletions on the Yq11.221 chromosomal region.,SPGFY2,male infertility
spermatogenic failure 1,A male infertility characterized by autosomal recessive inheritance of spermatogenic failure resulting from meiotic defects.,SPGF1,male infertility
X-linked spermatogenic failure 1,A Sertoli cell-only syndrome characterized by X-linked inheritance.,SPGFX1,Sertoli cell-only syndrome
autosomal dominant chronic granulomatous disease,A chronic granulomatous disease characterized by autosomal dominant inheritance.,SPGFX1,chronic granulomatous disease
autosomal recessive chronic granulomatous disease cytochrome b-positive type II,A chronic granulomatous disease characterized by autosomal recessive inheritance that has_material_basis_in mutation in the NCF2 gene on chromosome 1q25.,deficiency of p67-PHOX,chronic granulomatous disease
autosomal recessive chronic granulomatous disease cytochrome b-positive type I,A chronic granulomatous disease characterized by autosomal recessive inheritance that has_material_basis_in mutation in the NCF1 gene on chromosome 7q11.23.,deficiency of soluble oxidase component II,chronic granulomatous disease
autosomal recessive chronic granulomatous disease cytochrome b-negative,A chronic granulomatous disease characterized by autosomal recessive inheritance that has_material_basis_in mutation in the CYBA gene on chromosome 16q24.2.,CYBA deficiency,chronic granulomatous disease
autosomal recessive chronic granulomatous disease cytochrome b-positive type III,A chronic granulomatous disease characterized by that autosomal recessive inheritance has_material_basis_in mutation in the NCF4 gene on chromosome 22q12.,chronic granulomatous disease due to NCF4 deficiency,chronic granulomatous disease
X-linked chronic granulomatous disease,A chronic granulomatous disease characterized by X-linked inheritance that has_material_basis_in mutation in the CYBB gene on chromosome Xp21.1-p11.4.,X-linked chronic cytochrome b-negative granulomatous disease,chronic granulomatous disease
infantile-onset distal myopathy,A distal muscular dystrophy characterized by autosomal dominant inheritance,X-linked chronic cytochrome b-negative granulomatous disease,distal myopathy
distal myopathy 1,A distal muscular dystrophy characterized by autosomal dominant inheritance that has_material_basis_in mutation in the MYH7 gene on chromosome 14q11.,MPD1,distal myopathy
Miyoshi muscular dystrophy,A distal muscular dystrophy characterized by autosomal recessive inheritance of distal muscle weakness in the upper and lower limbs that spares the intrinsic muscles of the hands and has onset in young adulthood.,Miyoshi myopathy,distal myopathy
Miyoshi muscular dystrophy 1,A Miyoshi muscular dystrophy that has_material_basis_in mutation in the DYSF gene on chromosome 2p13.,MMD1,Miyoshi muscular dystrophy
Miyoshi muscular dystrophy 2,A Miyoshi muscular dystrophy characterized by asymmetric presentation of muscle weakness and atrophy that has_material_basis_in a locus on chromosome 10.,MMD2,Miyoshi muscular dystrophy
Miyoshi muscular dystrophy 3,A Miyoshi muscular dystrophy that has_material_basis_in mutation in the ANO5 gene on chromosome 11p14.,MMD3,Miyoshi muscular dystrophy
familial partial lipodystrophy type 2,A familial partial lipodystrophy characterized by autosomal dominant inheritance of loss of subcutaneous fat from the limbs and trunk that has_material_basis_in mutation in the LMNA gene on chromosome 1q21.,reverse partial lipodystrophy,autosomal dominant disease
familial partial lipodystrophy type 5,A familial partial lipodystrophy characterized by autosomal recessive inheritance that has_material_basis_in mutation in the CIDEC gene on chromosome 3p25.,FPLD5,autosomal recessive disease
familial partial lipodystrophy type 3,A familial partial lipodystrophy characterized by autosomal dominant inheritance that has_material_basis_in mutation in the PPARG gene on chromosome 3p25.,PPARG-related FPLD,autosomal dominant disease
familial partial lipodystrophy type 4,A familial partial lipodystrophy characterized by autosomal dominant inheritance of loss of subcutaneous adipose tissue primarily from the lower limbs,PLIN1-related FPLD,autosomal dominant disease
familial partial lipodystrophy type 6,A familial partial lipodystrophy characterized by autosomal recessive inheritance that has_material_basis_in mutation in the LIPE gene on chromosome 19q13.,LIPE-related FPLD,autosomal recessive disease
familial partial lipodystrophy type 1,A familial partial lipodystrophy characterized by loss of adipose tissue that is confined to the extremities with normal or increased fat in other areas of the body.,FPLD1,familial partial lipodystrophy
hereditary lymphedema IC,A hereditary lymphedema characterized by autosomal dominant inheritance that has_material_basis_in mutation in the GJC2 gene on chromosome 1q42.,LMPH1C,autosomal dominant disease
hereditary lymphedema ID,A hereditary lymphedema characterized by autosomal dominant inheritance that has_material_basis_in mutation in the VEGFC gene on chromosome 4q34.,LMPH1D,autosomal dominant disease
hereditary lymphedema IA,A hereditary lymphedema characterized by autosomal dominant inheritance that has_material_basis_in mutation in the FLT4 gene on chromosome 5q35.,LMPH1A,autosomal dominant disease
hereditary lymphedema IB,A hereditary lymphedema characterized by autosomal dominant inheritance that has_material_basis_in the chromosomal region 6q16.2-q22.1.,LMPH1B,hereditary lymphedema
hereditary lymphedema I,A hereditary lymphedema characterized by autosomal dominant inheritance of chronic,PCL,hereditary lymphedema
hereditary lymphedema II,A hereditary lymphedema characterized by onset around puberty of chronic lymphedema particularly in the lower limbs with an apparent autosomal dominant pattern of inheritance.,Meige lymphedema,hereditary lymphedema
familial hyperinsulinemic hypoglycemia 7,A hyperinsulinemic hypoglycemia characterized by autosomal dominant inheritance of postexercise hypoglycemia with marked hyperinsulinism that has_material_basis_in mutation in the SLC16A1 gene on chromosome 1p13.2.,hyperinsulinism due to SLC16A1 deficiency,hyperinsulinemic hypoglycemia
familial hyperinsulinemic hypoglycemia 4,A hyperinsulinemic hypoglycemia characterized by autosomal recessive inheritance of hyperinsulinemic hypoglycemia with seizures that has_material_basis_in mutation in the HADH gene on chromosome 4q25.,hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency,hyperinsulinemic hypoglycemia
familial hyperinsulinemic hypoglycemia 3,A hyperinsulinemic hypoglycemia characterized by autosomal dominant inheritance of a reduced threshold for insulin release and hypoglycemia induced by fasting or protein rich meals that has_material_basis_in activating mutations in the GCK gene on chromosome 7p13.,hyperinsulinism due to glucokinase deficiency,hyperinsulinemic hypoglycemia
familial hyperinsulinemic hypoglycemia 6,A hyperinsulinemic hypoglycemia characterized by autosomal dominant inheritance of excessive insulin secretion,hyperinsulinism-hyperammonemia syndrome,hyperinsulinemic hypoglycemia
familial hyperinsulinemic hypoglycemia 2,A hyperinsulinemic hypoglycemia characterized by autosomal recessive inheritance of severe hyperinsulinemic hypoglycemia that is resistant to diazoxide treatment that has_material_basis_in mutation in the KCNJ11 gene on chromosome 11p15.1.,hyperinsulinemic hypoglycemia due to focal adenomatous hyperplasia,hyperinsulinemic hypoglycemia
familial hyperinsulinemic hypoglycemia 1,A hyperinsulinemic hypoglycemia characterized by autosomal recessive inheritance of hyperinsulinemic hypoglycemia that is resistant to diazoxide treatment that has_material_basis_in mutation in the ABCC8 gene on chromosome 11p15.,HHF1,hyperinsulinemic hypoglycemia
familial hyperinsulinemic hypoglycemia 5,A hyperinsulinemic hypoglycemia characterized by autosomal dominant inheritance of postprandial hypoglycemia,hyperinsulinism due to INSR deficiency,hyperinsulinemic hypoglycemia
progressive familial intrahepatic cholestasis,An intrahepatic cholestasis characterized by early onset of chronic unremitting cholestasis of hepatocellular origin that progresses to hepatic fibrosis,PFIC; Byler disease,intrahepatic cholestasis
progressive familial intrahepatic cholestasis 2,A progressive familial intrahepatic cholestasis characterized by autosomal recessive inheritance that has_material_basis_in mutation in the ABCB11 gene on chromosome 2q31.,PFIC2,progressive familial intrahepatic cholestasis
progressive familial intrahepatic cholestasis 3,A progressive familial intrahepatic cholestasis characterized by autosomal recessive inheritance of intrahepatic cholestasis and elevated serum GGT1 activity that has_material_basis_in mutation in the ABCB4 gene on chromosome 7q21.12.,progressive familial intrahepatic cholestasis with elevated serum gama-glutamyltransferase,progressive familial intrahepatic cholestasis
progressive familial intrahepatic cholestasis 4,A progressive familial intrahepatic cholestasis characterized by autosomal recessive inheritance that has_material_basis_in mutation in the TJP2 gene on chromosome 9q21.,TJP2 deficit,progressive familial intrahepatic cholestasis
progressive familial intrahepatic cholestasis 5,A progressive familial intrahepatic cholestasis characterized by autosomal recessive inheritance of intralobular cholestasis with onset in the neonatal period that has_material_basis_in mutation in the NR1H4 gene on chromosome 12q.,PFIC5,progressive familial intrahepatic cholestasis
progressive familial intrahepatic cholestasis 1,A progressive familial intrahepatic cholestasis characterized by autosomal recessive inheritance that has_material_basis_in mutation in the ATP8B1 gene on chromosome 18q21.,PFIC1,progressive familial intrahepatic cholestasis
intrahepatic cholestasis of pregnancy,An intrahepatic cholestasis characterized by reversible cholestasis typically occurring in the second or third trimester of pregnancy,recurrent intrahepatic cholestasis of pregnancy,intrahepatic cholestasis
intrahepatic cholestasis of pregnancy 1,An intrahepatic cholestasis of pregnancy characterized by autosomal dominant inheritance that has_material_basis_in mutation in the ATP8B1 gene on chromosome 18q21.,pregnancy related cholestasis 1,intrahepatic cholestasis of pregnancy
intrahepatic cholestasis of pregnancy 3,An intrahepatic cholestasis of pregnancy characterized by autosomal dominant inheritance that has_material_basis_in mutation in the ABCB4 gene on chromosome 7q21.,pregnancy related cholestasis 3,intrahepatic cholestasis of pregnancy
benign recurrent intrahepatic cholestasis,An intrahepatic cholestasis characterized by intermittent,Summerskill-Walshe-Tygstrup syndrome,intrahepatic cholestasis
benign recurrent intrahepatic cholestasis 1,A benign recurrent intrahepatic cholestasis characterized by typically autosomal recessive inheritance that has_material_basis_in mutation in the ATP8B1 gene on chromosome 18q.,Summerskill syndrome,benign recurrent intrahepatic cholestasis
benign recurrent intrahepatic cholestasis 2,A benign recurrent intrahepatic cholestasis characterized by autosomal recessive inheritance that has_material_basis_in mutation in the ABCB11 gene on chromosome 2q31.,BRIC2,benign recurrent intrahepatic cholestasis
Loeys-Dietz syndrome 4,A Loeys-Dietz syndrome that has_material_basis_in heterozygous mutation in the TGFB2 gene on chromosome 1q41.,LDS4,Loeys-Dietz syndrome
Loeys-Dietz syndrome 2,A Loeys-Dietz syndrome that has_material_basis_in heterozygous mutation in the TGFBR2 gene on chromosome 3p24.,Marfan syndrome type II,Loeys-Dietz syndrome
Loeys-Dietz syndrome 1,A Loeys-Dietz syndrome that has_material_basis_in heterozygous mutation in the TGFBR1 gene on chromosome 9q22.,LDS1,Loeys-Dietz syndrome
Loeys-Dietz syndrome 5,A Loeys-Dietz syndrome that has_material_basis_in heterozygous mutation in the TGFB3 gene on chromosome 14q24.,RNHF,Loeys-Dietz syndrome
Loeys-Dietz syndrome 3,A Loeys-Dietz syndrome that has_material_basis_in heterozygous mutation in the SMAD3 gene on chromosome 15q.,Loeys-Dietz syndrome with osteoarthritis,Loeys-Dietz syndrome
primary coenzyme Q10 deficiency 1,A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of COQ2 on chromosome 4q21.22-q21.23.,ubiquinone deficiency 1,coenzyme Q10 deficiency disease
primary coenzyme Q10 deficiency 2,A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of PDSS1 on chromosome 10p12.1.,hearing loss-encephaloneuropathy-obesity-valvulopathy syndrome,coenzyme Q10 deficiency disease
primary coenzyme Q10 deficiency 3,A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of PDSS2 on chromosome 6q21.,COQ10D3,coenzyme Q10 deficiency disease
primary coenzyme Q10 deficiency 4,A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of ADCK3 on chromosome 1q42.13.,spinocerebellar ataxia,coenzyme Q10 deficiency disease
primary coenzyme Q10 deficiency 5,A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of COQ9 on chromosome 16q21.,encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome,coenzyme Q10 deficiency disease
primary coenzyme Q10 deficiency 6,A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of COQ6 on chromosome 14q24.3.,familial steroid-resistant nephrotic syndrome with sensorineural deafness,coenzyme Q10 deficiency disease
