Name,Definition,Synonym,Output
congenital muscular dystrophy merosin-positive,A congenital muscular dystrophy characterized by autosomal recessive inheritance of generalized muscle weakness and hypotonia without arthrogryposis or central nervous system involvement that has_material_basis_in mutation in the chromosome region 4p16.3.,muscular dystrophy-dystroglycanopathy (congenital with mental retardation),autosomal recessive disease
congenital muscular dystrophy due to integrin alpha-7 deficiency,A congenital muscular dystrophy characterized by autosomal recessive inheritance that has_material_basis_in compound heterozygous mutation in the ITGA7 gene on chromosome 12q13.,congenital myopathy due to integrin alpha-7 deficiency,autosomal recessive disease
Oguchi disease-1,A congenital stationary night blindness characterized by congenital static night blindness,CSNBO1,autosomal recessive disease
Oguchi disease-2,A congenital stationary night blindness characterized by congenital static night blindness,CSNBO2,autosomal recessive disease
congenital stationary night blindness 1G,A congenital stationary night blindness characterized by autosomal recessive inheritance that has_material_basis_in homozygous mutation in the GNAT1 gene on chromosome 3p21.,CSNB1G,autosomal recessive disease
congenital stationary night blindness 1F,A congenital stationary night blindness characterized by autosomal recessive inheritance that has_material_basis_in compound heterozygous mutation in the LRIT3 gene on chromosome 4q25.,CSNB1F,autosomal recessive disease
congenital stationary night blindness 1B,A congenital stationary night blindness characterized by autosomal recessive inheritance that has_material_basis_in mutation in the GRM6 gene on chromosome 5q35.,CSNB1B,autosomal recessive disease
congenital stationary night blindness 1H,A congenital stationary night blindness characterized by autosomal recessive inheritance that has_material_basis_in homozygous or compound heterozygous mutation in the GNB3 gene on chromosome 12p13.,CSNB1H,autosomal recessive disease
congenital stationary night blindness 1C,A congenital stationary night blindness characterized by autosomal recessive that has_material_basis_in homozygous or compound heterozygous mutation in the TRPM1 gene on chromosome 15q13-q14.,CSNB1C,autosomal recessive disease
congenital stationary night blindness 1D,A congenital stationary night blindness characterized by autosomal recessive inheritance that has_material_basis_in homozygous mutation in the SLC24A1 gene on chromosome 15q22.,CSNB1D,autosomal recessive disease
congenital stationary night blindness 1E,A congenital stationary night blindness characterized by autosomal recessive inheritance that has_material_basis_in homozygous or compound heterozygous mutation in the GPR179 gene on chromosome 17q12.,CSNB1E,autosomal recessive disease
inflammatory bowel disease 28,An inflammatory bowel disease characterized by autosomal recessive inheritance that has_material_basis_in homozygous or compound heterozygous mutation in the IL10RA gene on chromosome 11q23.,IBD28,autosomal recessive disease
inflammatory bowel disease 25,An inflammatory bowel disease characterized by autosomal recessive inheritance that has_material_basis_in homozygous mutation in the IL10RB gene on chromosome 21q22.,IBD25,autosomal recessive disease
familial hemophagocytic lymphohistiocytosis 1,A hemophagocytic lymphohistiocytosis that has_material_basis_in an autosomal recessive mutation of HPLH1 on chromosome 9q21.3-q22.,HPLH1,autosomal recessive disease
familial hemophagocytic lymphohistiocytosis 2,A hemophagocytic lymphohistiocytosis that has_material_basis_in an autosomal recessive mutation of PRF1 on chromosome 10q22.1.,HPLH2,autosomal recessive disease
familial hemophagocytic lymphohistiocytosis 3,A hemophagocytic lymphohistiocytosis that has_material_basis_in a mutation of UNC13D on chromosome 17q25.1.,HPLH3,autosomal recessive disease
familial hemophagocytic lymphohistiocytosis 4,A hemophagocytic lymphohistiocytosis that has_material_basis_in an autosomal recessive mutation of STX11 on chromosome 6q24.2.,HPLH4,autosomal recessive disease
erythrokeratodermia variabilis et progressiva 1,An erythrokeratodermia variabilis that has_material_basis_in heterozygous,SMAFK,autosomal recessive disease
McKusick-Kaufman syndrome,An autosomal recessive disease characterized by neonatal onset of genitourinary malformations,MKKS,autosomal recessive disease
postaxial acrofacial dysostosis,An autosomal recessive disease characterized by severe micrognathia,Postaxial acrodysostosis,autosomal recessive disease
Ruijs-Aalfs syndrome,An autosomal recessive disease characterized by genomic instability and susceptibility toward early onset hepatocellular carcinoma that has_material_basis_in homozygous or compound heterozygous mutation in SPRTN on 1q42.2.,progeroid features-hepatocellular carcinoma predisposition syndrome,autosomal recessive disease
Boucher-Neuhauser syndrome,An autosomal recessive disease characterized by spinocerebellar ataxia,ataxia-hypogonadism-choroidal dystrophy syndrome,autosomal recessive disease
geroderma osteodysplasticum,An autosomal recessive disease characterized by lax and wrinkled skin,Walt Disney dwarfism,autosomal recessive disease
Oliver-McFarlane syndrome,An autosomal recessive disease characterized by trichomegaly,trichomegaly-retina pigmentary degeneration-dwarfism syndrome,autosomal recessive disease
CODAS syndrome,An autosomal recessive disease characterized by developmental delay,cerebro-oculo-dento-auriculo-skeletal syndrome,autosomal recessive disease
histiocytosis-lymphadenopathy plus syndrome,An autosomal recessive disease characterized by histiocytosis,sinus histiocytosis and massive lymphadenopathy,autosomal recessive disease
congenital leptin deficiency,An autosomal recessive disease characterized by severe early-onset obesity,obesity due to congenital leptin deficiency,autosomal recessive disease
craniofacial-deafness-hand syndrome,An autosomal dominant disease characterized by a flat facial profile,Sommer-Young-Wee-Frye syndrome,autosomal recessive disease
Jackson-Weiss syndrome,An autosomal dominant disease characterized by craniosynostosis,JWS,autosomal recessive disease
Vohwinkel syndrome,An autosomal dominant disease characterized by severe,VOWNKL,autosomal recessive disease
D-2-hydroxyglutaric aciduria 1,A D-2-hydroxyglutaric aciduria that has_material_basis_in homozygous or compound heterozygous mutation in D2HGDH on 2q37.3.,D2HGA1,autosomal recessive disease
thalassemia,A primary bacterial infectious disease that results_in infection located_in superficial peripheral nerves,thalassemia Hb-S disease without crisis,autosomal recessive disease
nephronophthisis,An autosomal recessive disease that is characterized by a chronic tubulointerstitial nephritis that progress to terminal renal failure during the second decade (juvenile form) or before the age of 5 years (infantile form) resulting from dysfunction of ciliary proteins (ciliopathy).,medullary cystic kidney,autosomal recessive disease
obsolete medullary sponge kidney,An autosomal recessive disease that is characterized by a chronic tubulointerstitial nephritis that progress to terminal renal failure during the second decade (juvenile form) or before the age of 5 years (infantile form) resulting from dysfunction of ciliary proteins (ciliopathy).,Sponge kidney,autosomal recessive disease
Ellis-Van Creveld syndrome,An autosomal recessive disease that is characterized by a chronic tubulointerstitial nephritis that progress to terminal renal failure during the second decade (juvenile form) or before the age of 5 years (infantile form) resulting from dysfunction of ciliary proteins (ciliopathy).,Ellis-van Creveld syndrome,autosomal recessive disease
obsolete infectious myositis,An autosomal recessive disease that is characterized by a chronic tubulointerstitial nephritis that progress to terminal renal failure during the second decade (juvenile form) or before the age of 5 years (infantile form) resulting from dysfunction of ciliary proteins (ciliopathy).,Infective myositis (disorder),autosomal recessive disease
epidermodysplasia verruciformis,An autosomal recessive disease that results_in skin squamous cell carcinoma located_in skin,Verruca plantaris,autosomal recessive disease
Sjogren-Larsson syndrome,An autosomal recessive disease that is characterized by ichthyosis,Sjogren-Larsson's syndrome,autosomal recessive disease
hypertelorism,An autosomal recessive disease that is characterized by the combination of hypertelorism,Hypertelorism-microtia-facial clefting syndrome,autosomal recessive disease
multiple intestinal atresia,An autosomal recessive disease that is characterized by the combination of hypertelorism,Multiple gastrointestinal atresias,autosomal recessive disease
obsolete congenital contricting bands,An autosomal recessive disease that is characterized by the combination of hypertelorism,Multiple gastrointestinal atresias,autosomal recessive disease
Johanson-Blizzard syndrome,An autosomal recessive disease that involves abnormal development of the pancreas,Hidrotic ectodermal dysplasia syndrome,autosomal recessive disease
beta-ketothiolase deficiency,An autosomal recessive disease characterized by inability to process isoleucine and ketones,peroxisomal thiolase deficiency,autosomal recessive disease
Sotos syndrome,An autosomal recessive disease that occurs rarely and is characterized by excessive physical growth during the first 2 to 3 years of life.,cerebral gigantism,autosomal recessive disease
cartilage-hair hypoplasia,An acrocephalosyndactylia that has_material_basis_in a genetic mutation in the TWIST1 gene which results_in premature fusion located_in skull.,Metaphyseal chondrodysplasia,autosomal recessive disease
cystic fibrosis,An autosomal recessive disease that is characterized by the buildup of thick,mucoviscidosis,autosomal recessive disease
obsolete secondary syphilitic chorioretinitis,An autosomal recessive disease that is characterized by the buildup of thick,Syphilitic chorioretinitis (secondary),autosomal recessive disease
obsolete secondary syphilitic uveitis,An autosomal recessive disease that is characterized by the buildup of thick,Uveitis due to secondary syphilis (disorder),autosomal recessive disease
obsolete corneal anesthesia and hypoesthesia,An autosomal recessive disease that is characterized by the buildup of thick,Uveitis due to secondary syphilis (disorder),autosomal recessive disease
Laurence-Moon syndrome,An organ system cancer that is manifested in the reproductive organs.,Laurence-Moon-Biedl syndrome,autosomal recessive disease
Bardet-Biedl syndrome,An autosomal recessive disease that results from mutations in multiple BBS genes affecting cellular cilia structure or function (ciliopathy) resulting in variable presentation and characterized principally by obesity,Rubinstein syndrome,autosomal recessive disease
factor XII deficiency,An autosomal recessive disease that is characterized by prolonged PTT time without clinical symptoms,Hageman Factor deficiency,autosomal recessive disease
obsolete coagulation factor deficiency,An autosomal recessive disease that is characterized by prolonged PTT time without clinical symptoms,Hageman Factor deficiency,autosomal recessive disease
obsolete partial epilepsy with impairment of consciousness,An autosomal recessive disease that is characterized by prolonged PTT time without clinical symptoms,Hageman Factor deficiency,autosomal recessive disease
prothrombin deficiency,An autosomal recessive disease that is characterized by bleeding symptoms due to low levels of circulating prothrombin,hypoprothrombinemia,autosomal recessive disease
Bloom syndrome,An autosomal recessive disease characterized by sun sensitivity,Congenital Telangiectatic Erythema syndrome,autosomal recessive disease
Chediak-Higashi syndrome,An autosomal recessive disease characterized by oculocutaneous albinism,CHS,autosomal recessive disease
obsolete Parvoviridae infectious disease,A ssDNA virus infectious disease that results_in infection in animals and humans,CHS,autosomal recessive disease
obsolete Human herpesvirus 8 infectious disease,A Herpesviridae infectious disease that results_in infection,CHS,autosomal recessive disease
obsolete Epstein-Barr virus infectious disease,A viral infectious disease that results_in infection,Tumor Virus Infections,autosomal recessive disease
obsolete Herpesviridae infectious disease,A dsDNA virus infectious disease that results_in infection in animals and humans,Herpesvirus infection (disorder),autosomal recessive disease
Cockayne syndrome,An autosomal recessive disease that has_material_basis_in rare mutations in two DNA excision repair proteins,Neill-Dingwall syndrome,autosomal recessive disease
Hermansky-Pudlak syndrome,An autosomal recessive disease characterized by oculocutaneous albinism,verrucous carcinoma of the Larynx,autosomal recessive disease
progeria,A lung cancer that derives_from epithelial cells of glandular origin.,Hutchinson-Gilford Progeria syndrome,autosomal recessive disease
obsolete serous cystadenoma of ovary,A lung cancer that derives_from epithelial cells of glandular origin.,Ovarian serous Cystadenoma,autosomal recessive disease
obsolete borderline malignancy serous cystadenoma,A lung cancer that derives_from epithelial cells of glandular origin.,Low Malignancy Potential serous Cystadenoma,autosomal recessive disease
Roberts syndrome,A fallopian tube cancer that derives_from germ cells.,LONG BONE DEFICIENCIES ASSOCIATED WITH CLEFT LIP-PALATE,autosomal recessive disease
obsolete Partial recent retinal detachment with single defect,A fallopian tube cancer that derives_from germ cells.,Recent retinal detachment,autosomal recessive disease
Werner syndrome,An autosomal recessive disease characterized by premature aging and age-related phenotypes such as atherosclerosis,WS,autosomal recessive disease
Nijmegen breakage syndrome,A disease of anatomical entity that has_material_basis_in hematopoietic cells.,Seemanova syndrome,autosomal recessive disease
Laron syndrome,A sinusitis which involves infection of ethmoid sinuses that causes pain or pressure behind and between the eyes,Laron-type isolated somatotropin defect,autosomal recessive disease
obsolete acute renal failure with lesion of renal medullary necrosis,A sinusitis which involves infection of ethmoid sinuses that causes pain or pressure behind and between the eyes,Laron-type isolated somatotropin defect,autosomal recessive disease
obsolete Rhesus isoimmunisation affecting management of mother,A sinusitis which involves infection of ethmoid sinuses that causes pain or pressure behind and between the eyes,Laron-type isolated somatotropin defect,autosomal recessive disease
